,location_code,fiscal_year,budget_category,amountNum
18680,R038,2020,Teacher,2761470
18681,R038,2021,Leadership,294820
18682,R038,2021,Paraprofessionals,765499
18683,R038,2021,Teacher,2905307
18684,R038,2022,Leadership,307109
18685,R038,2022,Paraprofessionals,836161
18686,R038,2022,Teacher,2984330
18687,R038,2023,Leadership,308555
18688,R038,2023,Paraprofessionals,821460
18689,R038,2023,Teacher,3105511
18690,R039,2018,Leadership,269802
18691,R039,2018,Paraprofessionals,349308
18692,R039,2018,Teacher,3041267
18693,R039,2019,Leadership,304426
18694,R039,2019,Paraprofessionals,456565
18695,R039,2019,Teacher,3198996
18696,R039,2020,Leadership,291555
18697,R039,2020,Paraprofessionals,480041
18698,R039,2020,Teacher,3357860
18699,R039,2021,Leadership,304372
18700,R039,2021,Paraprofessionals,414853
18701,R039,2021,Teacher,3249554
18702,R039,2022,Leadership,368092
18703,R039,2022,Paraprofessionals,421900
18704,R039,2022,Teacher,3373267
18705,R039,2023,Leadership,461157
18706,R039,2023,Paraprofessionals,473813
18707,R039,2023,Teacher,3344351
18708,R041,2018,Leadership,365629
18709,R041,2018,Paraprofessionals,772818
18710,R041,2018,Teacher,4064498
18711,R041,2019,Leadership,396847
18712,R041,2019,Paraprofessionals,726612
18713,R041,2019,Teacher,3953246
18714,R041,2020,Leadership,400160
18715,R041,2020,Paraprofessionals,739847
18716,R041,2020,Teacher,4240400
18717,R041,2021,Leadership,420268
18718,R041,2021,Paraprofessionals,817041
18719,R041,2021,Teacher,4651462
18720,R041,2022,Leadership,440435
18721,R041,2022,Paraprofessionals,558486
18722,R041,2022,Teacher,4673460
18723,R041,2023,Leadership,446452
18724,R041,2023,Paraprofessionals,780554
18725,R041,2023,Teacher,4709268
18726,R042,2018,Leadership,512511
18727,R042,2018,Paraprofessionals,1414135
18728,R042,2018,Teacher,5901151
18729,R042,2019,Leadership,552611
18730,R042,2019,Paraprofessionals,1572541
18731,R042,2019,Teacher,5865733
18732,R042,2020,Leadership,462140
18733,R042,2020,Paraprofessionals,1280680
18734,R042,2020,Teacher,6277819
18735,R042,2021,Leadership,567985
18736,R042,2021,Paraprofessionals,1215422
18737,R042,2021,Teacher,6517424
18738,R042,2022,Leadership,598020
18739,R042,2022,Paraprofessionals,1096730
18740,R042,2022,Teacher,6268171
18741,R042,2023,Leadership,616613
18742,R042,2023,Paraprofessionals,1060136
18743,R042,2023,Teacher,6408441
18744,R044,2018,Leadership,515952
18745,R044,2018,Paraprofessionals,1096886
18746,R044,2018,Teacher,6898873
18747,R044,2019,Leadership,566822
18748,R044,2019,Paraprofessionals,1502824
18749,R044,2019,Teacher,6433028
18750,R044,2020,Leadership,561722
18751,R044,2020,Paraprofessionals,1312102
18752,R044,2020,Teacher,6358103
18753,R044,2021,Leadership,402859
18754,R044,2021,Paraprofessionals,1187841
18755,R044,2021,Teacher,6179534
18756,R044,2022,Leadership,496399
18757,R044,2022,Paraprofessionals,1015112
18758,R044,2022,Teacher,5706881
18759,R044,2023,Leadership,490999
18760,R044,2023,Paraprofessionals,1076494
18761,R044,2023,Teacher,5596928
18762,R045,2018,Leadership,464626
18763,R045,2018,Paraprofessionals,941040
18764,R045,2018,Teacher,4862449
18765,R045,2019,Leadership,528991
18766,R045,2019,Paraprofessionals,992597
18767,R045,2019,Teacher,4788265
18768,R045,2020,Leadership,536080
18769,R045,2020,Paraprofessionals,1042415
18770,R045,2020,Teacher,4902220
18771,R045,2021,Leadership,544531
18772,R045,2021,Paraprofessionals,1001269
18773,R045,2021,Teacher,5451627
18774,R045,2022,Leadership,464078
18775,R045,2022,Paraprofessionals,945019
18776,R045,2022,Teacher,5708206
18777,R045,2023,Leadership,589220
18778,R045,2023,Paraprofessionals,1107760
18779,R045,2023,Teacher,5526686
18780,R046,2018,Leadership,268260
18781,R046,2018,Paraprofessionals,393961
18782,R046,2018,Teacher,2215025
18783,R046,2019,Leadership,287234
18784,R046,2019,Paraprofessionals,477948
18785,R046,2019,Teacher,2215107
18786,R046,2020,Leadership,290480
18787,R046,2020,Paraprofessionals,623005
18788,R046,2020,Teacher,2308045
18789,R046,2021,Leadership,303437
18790,R046,2021,Paraprofessionals,676861
18791,R046,2021,Teacher,2434845
18792,R046,2022,Leadership,279390
18793,R046,2022,Paraprofessionals,613234
18794,R046,2022,Teacher,2544821
18795,R046,2023,Leadership,151206
18796,R046,2023,Paraprofessionals,491388
18797,R046,2023,Teacher,1867425
18798,R047,2018,Leadership,291486
18799,R047,2018,Paraprofessionals,222833
18800,R047,2019,Leadership,307959
18801,R047,2019,Paraprofessionals,208661
18802,R047,2020,Leadership,312211
18803,R047,2020,Paraprofessionals,211934
18804,R047,2021,Leadership,327902
18805,R047,2021,Paraprofessionals,186838
18806,R047,2022,Leadership,384528
18807,R047,2022,Paraprofessionals,217379
18808,R047,2023,Leadership,446243
18809,R047,2023,Paraprofessionals,233235
18810,R048,2018,Leadership,380952
18811,R048,2018,Paraprofessionals,1445152
18812,R048,2018,Teacher,5182502
18813,R048,2019,Leadership,408038
18814,R048,2019,Paraprofessionals,1658667
18815,R048,2019,Teacher,5601520
18816,R048,2020,Leadership,412702
18817,R048,2020,Paraprofessionals,1762791
18818,R048,2020,Teacher,5813130
18819,R048,2021,Leadership,431232
18820,R048,2021,Paraprofessionals,1715094
18821,R048,2021,Teacher,6202113
18822,R048,2022,Leadership,453953
18823,R048,2022,Paraprofessionals,1544502
18824,R048,2022,Teacher,6518157
18825,R048,2023,Leadership,424156
18826,R048,2023,Paraprofessionals,1596289
18827,R048,2023,Teacher,6645840
18828,R049,2018,Leadership,469782
18829,R049,2018,Paraprofessionals,443147
18830,R049,2018,Teacher,4832966
18831,R049,2019,Leadership,532675
18832,R049,2019,Paraprofessionals,433006
18833,R049,2019,Teacher,4543224
18834,R049,2020,Leadership,447162
18835,R049,2020,Paraprofessionals,501397
18836,R049,2020,Teacher,4315857
18837,R049,2021,Leadership,542086
18838,R049,2021,Paraprofessionals,579473
18839,R049,2021,Teacher,4488626
18840,R049,2022,Leadership,468158
18841,R049,2022,Paraprofessionals,649540
18842,R049,2022,Teacher,5064549
18843,R049,2023,Leadership,539034
18844,R049,2023,Paraprofessionals,761958
18845,R049,2023,Teacher,4757830
18846,R050,2018,Leadership,377187
18847,R050,2018,Paraprofessionals,927434
18848,R050,2018,Teacher,4466938
18849,R050,2019,Leadership,402754
18850,R050,2019,Paraprofessionals,764832
18851,R050,2019,Teacher,4195710
18852,R050,2020,Leadership,412116
18853,R050,2020,Paraprofessionals,1193584
18854,R050,2020,Teacher,5007501
18855,R050,2021,Leadership,430629
18856,R050,2021,Paraprofessionals,1343422
18857,R050,2021,Teacher,5271110
18858,R050,2022,Leadership,369149
18859,R050,2022,Paraprofessionals,1244639
18860,R050,2022,Teacher,5292817
18861,R050,2023,Leadership,433724
18862,R050,2023,Paraprofessionals,1251748
18863,R050,2023,Teacher,5150009
18864,R051,2018,Leadership,677448
18865,R051,2018,Paraprofessionals,751205
18866,R051,2018,Teacher,7983795
18867,R051,2019,Leadership,731574
18868,R051,2019,Paraprofessionals,924818
18869,R051,2019,Teacher,8814603
18870,R051,2020,Leadership,659582
18871,R051,2020,Paraprofessionals,1108519
18872,R051,2020,Teacher,9284581
18873,R051,2021,Leadership,695732
18874,R051,2021,Paraprofessionals,1199397
18875,R051,2021,Teacher,10392265
18876,R051,2022,Leadership,859179
18877,R051,2022,Paraprofessionals,977742
18878,R051,2022,Teacher,10317288
18879,R051,2023,Leadership,815139
18880,R051,2023,Paraprofessionals,1143000
18881,R051,2023,Teacher,10417402
18882,R052,2018,Leadership,416913
18883,R052,2018,Paraprofessionals,777205
18884,R052,2018,Teacher,3568009
18885,R052,2019,Leadership,450165
18886,R052,2019,Paraprofessionals,873718
18887,R052,2019,Teacher,4041237
18888,R052,2020,Leadership,492848
18889,R052,2020,Paraprofessionals,933515
18890,R052,2020,Teacher,4360924
18891,R052,2021,Leadership,431355
18892,R052,2021,Paraprofessionals,952799
18893,R052,2021,Teacher,4588664
18894,R052,2022,Leadership,236935
18895,R052,2022,Paraprofessionals,884107
18896,R052,2022,Teacher,4757101
18897,R052,2023,Leadership,430842
18898,R052,2023,Paraprofessionals,846515
18899,R052,2023,Teacher,4345775
18900,R053,2018,Leadership,380033
18901,R053,2018,Paraprofessionals,1279959
18902,R053,2018,Teacher,5134139
18903,R053,2019,Leadership,405012
18904,R053,2019,Paraprofessionals,1247022
18905,R053,2019,Teacher,5418343
18906,R053,2020,Leadership,416765
18907,R053,2020,Paraprofessionals,1388362
18908,R053,2020,Teacher,5587722
18909,R053,2021,Leadership,452014
18910,R053,2021,Paraprofessionals,1373817
18911,R053,2021,Teacher,5951572
18912,R053,2022,Leadership,478267
18913,R053,2022,Paraprofessionals,1416740
18914,R053,2022,Teacher,5837183
18915,R053,2023,Leadership,475578
18916,R053,2023,Paraprofessionals,1717571
18917,R053,2023,Teacher,5919902
18918,R054,2018,Leadership,258653
18919,R054,2018,Paraprofessionals,1425897
18920,R054,2018,Teacher,5365394
18921,R054,2019,Leadership,278109
18922,R054,2019,Paraprofessionals,1327585
18923,R054,2019,Teacher,5633088
18924,R054,2020,Leadership,287955
18925,R054,2020,Paraprofessionals,1415350
18926,R054,2020,Teacher,6231291
18927,R054,2021,Leadership,315373
18928,R054,2021,Paraprofessionals,1097872
18929,R054,2021,Teacher,6216741
18930,R054,2022,Leadership,344145
18931,R054,2022,Paraprofessionals,1246452
18932,R054,2022,Teacher,6376786
18933,R054,2023,Leadership,448237
18934,R054,2023,Paraprofessionals,1280300
18935,R054,2023,Teacher,6482767
18936,R055,2018,Leadership,267311
18937,R055,2018,Paraprofessionals,1152889
18938,R055,2018,Teacher,3721607
18939,R055,2019,Leadership,282682
18940,R055,2019,Paraprofessionals,1167229
18941,R055,2019,Teacher,3627343
18942,R055,2020,Leadership,287438
18943,R055,2020,Paraprofessionals,1114878
18944,R055,2020,Teacher,3643921
18945,R055,2021,Leadership,312455
18946,R055,2021,Paraprofessionals,1143966
18947,R055,2021,Teacher,4059455
18948,R055,2022,Leadership,325246
18949,R055,2022,Paraprofessionals,968272
18950,R055,2022,Teacher,4308422
18951,R055,2023,Leadership,366208
18952,R055,2023,Paraprofessionals,1010619
18953,R055,2023,Teacher,4545927
18954,R056,2018,Leadership,386447
18955,R056,2018,Paraprofessionals,1390368
18956,R056,2018,Teacher,4194802
18957,R056,2019,Leadership,420941
18958,R056,2019,Paraprofessionals,1311428
18959,R056,2019,Teacher,4153298
18960,R056,2020,Leadership,440214
18961,R056,2020,Paraprofessionals,1381303
18962,R056,2020,Teacher,4271761
18963,R056,2021,Leadership,446720
18964,R056,2021,Paraprofessionals,1473518
18965,R056,2021,Teacher,4392528
18966,R056,2022,Leadership,271770
18967,R056,2022,Paraprofessionals,1287288
18968,R056,2022,Teacher,4686680
18969,R056,2023,Leadership,466915
18970,R056,2023,Paraprofessionals,1316312
18971,R056,2023,Teacher,4792268
18972,R057,2018,Leadership,415388
18973,R057,2018,Paraprofessionals,974075
18974,R057,2018,Teacher,4530486
18975,R057,2019,Leadership,438974
18976,R057,2019,Paraprofessionals,901361
18977,R057,2019,Teacher,4082117
18978,R057,2020,Leadership,447081
18979,R057,2020,Paraprofessionals,1036544
18980,R057,2020,Teacher,4898266
18981,R057,2021,Leadership,471431
18982,R057,2021,Paraprofessionals,940439
18983,R057,2021,Teacher,5126146
18984,R057,2022,Leadership,325610
18985,R057,2022,Paraprofessionals,841900
18986,R057,2022,Teacher,5188317
18987,R057,2023,Leadership,332136
18988,R057,2023,Paraprofessionals,987282
18989,R057,2023,Teacher,4777923
18990,R058,2018,Leadership,384968
18991,R058,2018,Paraprofessionals,1603326
18992,R058,2018,Teacher,4465132
18993,R058,2019,Leadership,411187
18994,R058,2019,Paraprofessionals,1898850
18995,R058,2019,Teacher,4593817
18996,R058,2020,Leadership,410924
18997,R058,2020,Paraprofessionals,1879766
18998,R058,2020,Teacher,5145561
18999,R058,2021,Leadership,443150
19000,R058,2021,Paraprofessionals,1912391
19001,R058,2021,Teacher,5322869
19002,R058,2022,Leadership,459104
19003,R058,2022,Paraprofessionals,1843175
19004,R058,2022,Teacher,5470811
19005,R058,2023,Leadership,475269
19006,R058,2023,Paraprofessionals,1879470
19007,R058,2023,Teacher,5654005
19008,R059,2018,Leadership,252185
19009,R059,2018,Paraprofessionals,475989
19010,R059,2018,Teacher,1576568
19011,R059,2019,Leadership,266677
19012,R059,2019,Paraprofessionals,566735
19013,R059,2019,Teacher,1937713
19014,R059,2020,Leadership,277733
19015,R059,2020,Paraprofessionals,606853
19016,R059,2020,Teacher,2206155
19017,R059,2021,Leadership,283743
19018,R059,2021,Paraprofessionals,539910
19019,R059,2021,Teacher,2323335
19020,R059,2022,Leadership,300779
19021,R059,2022,Paraprofessionals,399798
19022,R059,2022,Teacher,2320296
19023,R059,2023,Leadership,303718
19024,R059,2023,Paraprofessionals,497581
19025,R059,2023,Teacher,2528776
19026,R060,2018,Leadership,482821
19027,R060,2018,Paraprofessionals,989694
19028,R060,2018,Teacher,5287661
19029,R060,2019,Leadership,399149
19030,R060,2019,Paraprofessionals,877311
19031,R060,2019,Teacher,5561475
19032,R060,2020,Leadership,304031
19033,R060,2020,Paraprofessionals,751162
19034,R060,2020,Teacher,5396857
19035,R060,2021,Leadership,412122
19036,R060,2021,Paraprofessionals,804521
19037,R060,2021,Teacher,5697246
19038,R060,2022,Leadership,452236
19039,R060,2022,Paraprofessionals,559486
19040,R060,2022,Teacher,5256592
19041,R060,2023,Leadership,418783
19042,R060,2023,Paraprofessionals,708596
19043,R060,2023,Teacher,5120956
19044,R061,2018,Leadership,652676
19045,R061,2018,Paraprofessionals,724397
19046,R061,2018,Teacher,6674367
19047,R061,2019,Leadership,699851
19048,R061,2019,Paraprofessionals,850525
19049,R061,2019,Teacher,7083459
19050,R061,2020,Leadership,662999
19051,R061,2020,Paraprofessionals,835626
19052,R061,2020,Teacher,7366200
19053,R061,2021,Leadership,728103
19054,R061,2021,Paraprofessionals,832932
19055,R061,2021,Teacher,7635184
19056,R061,2022,Leadership,759329
19057,R061,2022,Paraprofessionals,825316
19058,R061,2022,Teacher,7583770
19059,R061,2023,Leadership,908741
19060,R061,2023,Paraprofessionals,900436
19061,R061,2023,Teacher,7396368
19062,R062,2018,Leadership,142895
19063,R062,2018,Paraprofessionals,392291
19064,R062,2018,Teacher,1232898
19065,R062,2019,Leadership,150970
19066,R062,2019,Paraprofessionals,503527
19067,R062,2019,Teacher,1432028
19068,R062,2020,Leadership,153055
19069,R062,2020,Paraprofessionals,676672
19070,R062,2020,Teacher,2331313
19071,R062,2021,Leadership,189512
19072,R062,2021,Paraprofessionals,712331
19073,R062,2021,Teacher,2594533
19074,R062,2022,Leadership,295926
19075,R062,2022,Paraprofessionals,736908
19076,R062,2022,Teacher,2609929
19077,R062,2023,Leadership,303618
19078,R062,2023,Paraprofessionals,994866
19079,R062,2023,Teacher,2740944
19080,R063,2018,Leadership,229066
19081,R063,2018,Paraprofessionals,117955
19082,R063,2018,Teacher,2568542
19083,R063,2019,Leadership,188367
19084,R063,2019,Paraprofessionals,86320
19085,R063,2019,Teacher,2834104
19086,R063,2020,Leadership,259960
19087,R063,2020,Paraprofessionals,99700
19088,R063,2020,Teacher,2895103
19089,R063,2021,Leadership,372951
19090,R063,2021,Paraprofessionals,141750
19091,R063,2021,Teacher,2874443
19092,R063,2022,Leadership,362455
19093,R063,2022,Paraprofessionals,150708
19094,R063,2022,Teacher,3400506
19095,R063,2023,Leadership,358569
19096,R063,2023,Paraprofessionals,285798
19097,R063,2023,Teacher,3174989
19098,R064,2018,Leadership,268079
19099,R064,2018,Paraprofessionals,471678
19100,R064,2019,Leadership,307590
19101,R064,2019,Paraprofessionals,488026
19102,R064,2020,Leadership,288490
19103,R064,2020,Paraprofessionals,484644
19104,R064,2021,Leadership,403184
19105,R064,2021,Paraprofessionals,540193
19106,R064,2022,Leadership,447815
19107,R064,2022,Paraprofessionals,283749
19108,R064,2023,Leadership,458440
19109,R064,2023,Paraprofessionals,518158
19110,R065,2018,Leadership,264281
19111,R065,2018,Paraprofessionals,1001811
19112,R065,2018,Teacher,2461773
19113,R065,2019,Leadership,283474
19114,R065,2019,Paraprofessionals,1058777
19115,R065,2019,Teacher,2610716
19116,R065,2020,Leadership,294517
19117,R065,2020,Paraprofessionals,1104067
19118,R065,2020,Teacher,2792314
19119,R065,2021,Leadership,307658
19120,R065,2021,Paraprofessionals,1165369
19121,R065,2021,Teacher,3109780
19122,R065,2022,Leadership,255121
19123,R065,2022,Paraprofessionals,1101314
19124,R065,2022,Teacher,2979137
19125,R065,2023,Leadership,454544
19126,R065,2023,Paraprofessionals,1162507
19127,R065,2023,Teacher,3078952
19128,R068,2018,Leadership,144075
19129,R068,2018,Paraprofessionals,306094
19130,R068,2018,Teacher,786432
19131,R068,2019,Leadership,152550
19132,R068,2019,Paraprofessionals,392813
19133,R068,2019,Teacher,1464325
19134,R068,2020,Leadership,155115
19135,R068,2020,Paraprofessionals,642966
19136,R068,2020,Teacher,1571026
19137,R068,2021,Leadership,161935
19138,R068,2021,Paraprofessionals,834764
19139,R068,2021,Teacher,2473009
19140,R068,2022,Leadership,234808
19141,R068,2022,Paraprofessionals,835831
19142,R068,2022,Teacher,2854325
19143,R068,2023,Leadership,270568
19144,R068,2023,Paraprofessionals,839887
19145,R068,2023,Teacher,2705294
19146,R069,2018,Leadership,381982
19147,R069,2018,Paraprofessionals,1736706
19148,R069,2018,Teacher,7759631
19149,R069,2019,Leadership,451629
19150,R069,2019,Paraprofessionals,1448441
19151,R069,2019,Teacher,8740991
19152,R069,2020,Leadership,654383
19153,R069,2020,Paraprofessionals,1215474
19154,R069,2020,Teacher,8822598
19155,R069,2021,Leadership,687545
19156,R069,2021,Paraprofessionals,1299643
19157,R069,2021,Teacher,9443429
19158,R069,2022,Leadership,741747
19159,R069,2022,Paraprofessionals,1104446
19160,R069,2022,Teacher,8685173
19161,R069,2023,Leadership,620931
19162,R069,2023,Paraprofessionals,1134098
19163,R069,2023,Teacher,8552959
19164,R072,2018,Leadership,681256
19165,R072,2018,Paraprofessionals,1879797
19166,R072,2018,Teacher,8832817
19167,R072,2019,Leadership,677770
19168,R072,2019,Paraprofessionals,1910129
19169,R072,2019,Teacher,9792001
19170,R072,2020,Leadership,668978
19171,R072,2020,Paraprofessionals,2023058
19172,R072,2020,Teacher,10442771
19173,R072,2021,Leadership,733114
19174,R072,2021,Paraprofessionals,2056755
19175,R072,2021,Teacher,10975014
19176,R072,2022,Leadership,768558
19177,R072,2022,Paraprofessionals,1860590
19178,R072,2022,Teacher,11086833
19179,R072,2023,Leadership,911274
19180,R072,2023,Paraprofessionals,1818191
19181,R072,2023,Teacher,11668516
19182,R074,2018,Leadership,256316
19183,R074,2018,Paraprofessionals,444073
19184,R074,2018,Teacher,1847034
19185,R074,2019,Leadership,394954
19186,R074,2019,Paraprofessionals,436143
19187,R074,2019,Teacher,1792182
19188,R074,2020,Leadership,277733
19189,R074,2020,Paraprofessionals,457128
19190,R074,2020,Teacher,2134335
19191,R074,2021,Leadership,166340
19192,R074,2021,Paraprofessionals,480356
19193,R074,2021,Teacher,2142145
19194,R074,2022,Leadership,201326
19195,R074,2022,Paraprofessionals,359925
19196,R074,2022,Teacher,2112766
19197,R074,2023,Leadership,294551
19198,R074,2023,Paraprofessionals,434550
19199,R074,2023,Teacher,2387334
